proprietary_name,ndc_package_code,strength,dosage_form,route,appl_no,labeler_name,product_ndc,nonproprietary_name,substance_name,product_type_name,start_marketing_date,end_marketing_date,market_category,package_description,pharm_class,dea,sample_package,listing_record_certified_through,ndc,drug_name,bup_strength_clean
Hydrocodone Bitartrate and Acetaminophen,71335-1417-7,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA202991,Bryant Ranch Prepack,71335-1417,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,05/18/2020,N/A,ANDA,40 TABLET in 1 BOTTLE (71335-1417-7),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335141707,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,71335-1417-8,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA202991,Bryant Ranch Prepack,71335-1417,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,12/09/2019,N/A,ANDA,15 TABLET in 1 BOTTLE (71335-1417-8),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335141708,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,71335-1417-9,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA202991,Bryant Ranch Prepack,71335-1417,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,12/28/2021,N/A,ANDA,84 TABLET in 1 BOTTLE (71335-1417-9),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335141709,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1333-0,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA202991,"RedPharm Drug, Inc.",67296-1333,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,04/12/2016,N/A,ANDA,40 TABLET in 1 BOTTLE (67296-1333-0),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296133300,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1333-2,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA202991,"RedPharm Drug, Inc.",67296-1333,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,04/12/2016,N/A,ANDA,20 TABLET in 1 BOTTLE (67296-1333-2),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296133302,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,42806-112-01,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA203863,"Epic Pharma, LLC",42806-112,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,04/02/2018,N/A,ANDA,100 TABLET in 1 BOTTLE (42806-112-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,42806011201,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,71335-1557-1,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA202991,Bryant Ranch Prepack,71335-1557,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,04/02/2020,N/A,ANDA,21 TABLET in 1 BOTTLE (71335-1557-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335155701,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen (E),67296-1334-3, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296133403,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-2, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157402,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-9, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157409,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-0, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157400,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-4, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157404,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-1, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157401,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-7, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157407,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-8, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157408,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-3, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157403,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-5, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157405,Hydrocodone,NA
Hydrocodone Bitartrate and Acetaminophen (E),67296-1574-6, , , , ,"RedPharm Drug, Inc.", , , , , ,N/A, , ,N/A,N/A,N/A, ,67296157406,Hydrocodone,NA
Hydrocodone Bitartrate and Aspirin,79739-7182-1,"500 mg/1,                         5  mg/1",TABLET,ORAL,ANDA205479,"LGM Pharma Solutions, LLC",79739-7182,Hydrocodone Bitartrate and Aspirin,HYDROCODONE BITARTRATE;  ASPIRIN,HUMAN PRESCRIPTION DRUG,05/28/2021,N/A,ANDA,100 TABLET in 1 BOTTLE (79739-7182-1),"Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Decreased Platelet Aggregation [PE],  Decreased Prostaglandin Production [PE],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA],  Platelet Aggregation Inhibitor [EPC]",CII,No,12/31/2023,79739718201,Hydrocodone,500
Hydrocodone Bitartrate and Homatropine Methylbromide,0121-4811-40,"1.5 mg/5mL,                         5  mg/5mL",SYRUP,ORAL,ANDA088008,"Pharmaceutical Associates, Inc.",0121-4811,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,12/28/2009,N/A,ANDA,"4 TRAY in 1 CASE (0121-4811-40)  / 10 CUP, UNIT-DOSE in 1 TRAY / 5 mL in 1 CUP, UNIT-DOSE (0121-4811-05)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,00121481140,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,40032-118-03,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA091528,"Novel Laboratories, Inc.",40032-118,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,09/23/2014,N/A,ANDA,30 TABLET in 1 BOTTLE (40032-118-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,40032011803,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,60432-455-28,"1.5 mg/5mL,                         5  mg/5mL",SYRUP,ORAL,ANDA088008,"Morton Grove Pharmaceuticals, Inc.",60432-455,hydrocodone bitartrate and homatropine methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,03/03/1983,N/A,ANDA,"3785 mL in 1 BOTTLE, PLASTIC (60432-455-28)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,60432045528,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,60432-455-16,"1.5 mg/5mL,                         5  mg/5mL",SYRUP,ORAL,ANDA088008,"Morton Grove Pharmaceuticals, Inc.",60432-455,hydrocodone bitartrate and homatropine methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,03/03/1983,N/A,ANDA,"473 mL in 1 BOTTLE, PLASTIC (60432-455-16)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,60432045516,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,40032-810-05,"1.5 mg/5mL,                         5  mg/5mL",SYRUP,ORAL,ANDA203535,"Novel Laboratories, Inc.",40032-810,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,02/13/2017,N/A,ANDA,473 mL in 1 BOTTLE (40032-810-05),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,40032081005,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,64950-206-03,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,NDA005213,Genus Lifesciences Inc.,64950-206,Hydrocodone Bitartrate and Homatropine Methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,08/10/2022,N/A,NDA AUTHORIZED GENERIC,"30 TABLET in 1 BOTTLE, PLASTIC (64950-206-03)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,64950020603,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,64950-206-10,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,NDA005213,Genus Lifesciences Inc.,64950-206,Hydrocodone Bitartrate and Homatropine Methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,08/10/2022,N/A,NDA AUTHORIZED GENERIC,"100 TABLET in 1 BOTTLE, PLASTIC (64950-206-10)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,64950020610,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,64950-371-47,"1.5 mg/5mL,                         5  mg/5mL",SOLUTION,ORAL,NDA005213,Genus Lifesciences Inc.,64950-371,Hydrocodone Bitartrate and Homatropine Methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,08/10/2022,N/A,NDA AUTHORIZED GENERIC,473 mL in 1 BOTTLE (64950-371-47),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,64950037147,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,40032-118-26,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA091528,"Novel Laboratories, Inc.",40032-118,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,09/23/2014,N/A,ANDA,500 TABLET in 1 BOTTLE (40032-118-26),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,40032011826,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,60687-278-86,"1.5 mg/5mL,                         5  mg/5mL",SYRUP,ORAL,ANDA088008,American Health Packaging,60687-278,hydrocodone bitartrate and homatropine methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,06/03/2022,03/31/2024,ANDA,"3 TRAY in 1 CASE (60687-278-86)  / 10 CUP, UNIT-DOSE in 1 TRAY (60687-278-46)  / 5 mL in 1 CUP, UNIT-DOSE (60687-278-40)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,N/A,60687027886,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,50383-043-16,"1.5 mg/5mL,                         5  mg/5mL",SOLUTION,ORAL,ANDA040613,Akorn,50383-043,Hydrocodone Bitartrate and Homatropine Methylbromide,HOMATROPINE METHYLBROMIDE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,02/08/2008,N/A,ANDA,473 mL in 1 BOTTLE (50383-043-16),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,50383004316,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,10702-055-01,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA207176,"KVK-Tech, Inc.",10702-055,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,08/07/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-055-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702005501,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,10702-055-03,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA207176,"KVK-Tech, Inc.",10702-055,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,08/07/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-055-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702005503,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,10702-055-09,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA207176,"KVK-Tech, Inc.",10702-055,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,08/07/2017,N/A,ANDA,90 TABLET in 1 BOTTLE (10702-055-09),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702005509,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,10702-055-10,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA207176,"KVK-Tech, Inc.",10702-055,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,08/07/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-055-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702005510,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,10702-150-16,"1.5 mg/5mL,                         5  mg/5mL",LIQUID,ORAL,ANDA207487,"KVK-Tech, Inc.",10702-150,hydrocodone bitartrate and homatropine methylbromide oral solution,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,02/21/2017,N/A,ANDA,473 mL in 1 BOTTLE (10702-150-16),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702015016,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,43386-118-03,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA091528,"Lupin Pharmaceuticals,Inc.",43386-118,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,09/23/2014,N/A,ANDA,30 TABLET in 1 BOTTLE (43386-118-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,43386011803,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,43386-118-05,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA091528,"Lupin Pharmaceuticals,Inc.",43386-118,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,09/23/2014,N/A,ANDA,500 TABLET in 1 BOTTLE (43386-118-05),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,43386011805,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,43386-118-01,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA091528,"Lupin Pharmaceuticals,Inc.",43386-118,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,09/23/2014,N/A,ANDA,100 TABLET in 1 BOTTLE (43386-118-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,43386011801,Hydrocodone,1.5
Hydrocodone Bitartrate and Homatropine Methylbromide,40032-118-24,"1.5 mg/1,                         5  mg/1",TABLET,ORAL,ANDA091528,"Novel Laboratories, Inc.",40032-118,Hydrocodone Bitartrate and Homatropine Methylbromide,HYDROCODONE BITARTRATE;  HOMATROPINE METHYLBROMIDE,HUMAN PRESCRIPTION DRUG,09/23/2014,N/A,ANDA,100 TABLET in 1 BOTTLE (40032-118-24),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,40032011824,Hydrocodone,1.5
Hydrocodone Bitartrate and Ibuprofen,13107-004-01,"7.5 mg/1,                         200  mg/1","TABLET, FILM COATED",ORAL,ANDA204575,"Aurolife Pharma, LLC",13107-004,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,06/02/2016,N/A,ANDA,"100 TABLET, FILM COATED in 1 BOTTLE (13107-004-01)","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,13107000401,Hydrocodone,7.5
Hydrocodone Bitartrate and Ibuprofen,13107-004-05,"7.5 mg/1,                         200  mg/1","TABLET, FILM COATED",ORAL,ANDA204575,"Aurolife Pharma, LLC",13107-004,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,06/02/2016,N/A,ANDA,"500 TABLET, FILM COATED in 1 BOTTLE (13107-004-05)","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,13107000405,Hydrocodone,7.5
Hydrocodone Bitartrate and Ibuprofen,13107-004-11,"7.5 mg/1,                         200  mg/1","TABLET, FILM COATED",ORAL,ANDA204575,"Aurolife Pharma, LLC",13107-004,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,06/02/2016,N/A,ANDA,"10 TABLET, FILM COATED in 1 BOTTLE (13107-004-11)","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,13107000411,Hydrocodone,7.5
Hydrocodone Bitartrate and Ibuprofen,13107-004-99,"7.5 mg/1,                         200  mg/1","TABLET, FILM COATED",ORAL,ANDA204575,"Aurolife Pharma, LLC",13107-004,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,06/02/2016,N/A,ANDA,"1000 TABLET, FILM COATED in 1 BOTTLE (13107-004-99)","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,13107000499,Hydrocodone,7.5
Hydrocodone Bitartrate and Ibuprofen,53746-116-01,"2.5 mg/1,                         200  mg/1",TABLET,ORAL,ANDA076642,Amneal Pharmaceuticals of New York LLC,53746-116,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,02/18/2010,N/A,ANDA,100 TABLET in 1 BOTTLE (53746-116-01),"Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,53746011601,Hydrocodone,2.5
Hydrocodone Bitartrate and Ibuprofen,53746-117-01,"10 mg/1,                         200  mg/1",TABLET,ORAL,ANDA076642,Amneal Pharmaceuticals of New York LLC,53746-117,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,02/18/2010,N/A,ANDA,100 TABLET in 1 BOTTLE (53746-117-01),"Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,53746011701,Hydrocodone,10
Hydrocodone Bitartrate and Ibuprofen,53746-145-01,"7.5 mg/1,                         200  mg/1",TABLET,ORAL,ANDA076642,Amneal Pharmaceuticals of New York LLC,53746-145,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,02/18/2010,N/A,ANDA,100 TABLET in 1 BOTTLE (53746-145-01),"Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,53746014501,Hydrocodone,7.5
Hydrocodone Bitartrate and Ibuprofen,53746-145-05,"7.5 mg/1,                         200  mg/1",TABLET,ORAL,ANDA076642,Amneal Pharmaceuticals of New York LLC,53746-145,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,02/18/2010,N/A,ANDA,500 TABLET in 1 BOTTLE (53746-145-05),"Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,53746014505,Hydrocodone,7.5
Hydrocodone Bitartrate and Ibuprofen,53746-146-01,"5 mg/1,                         200  mg/1",TABLET,ORAL,ANDA076642,Amneal Pharmaceuticals of New York LLC,53746-146,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,02/18/2010,N/A,ANDA,100 TABLET in 1 BOTTLE (53746-146-01),"Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,53746014601,Hydrocodone,5
Hydrocodone Bitartrate and Ibuprofen,68084-841-01,"7.5 mg/1,                         200  mg/1",TABLET,ORAL,ANDA076642,American Health Packaging,68084-841,Hydrocodone Bitartrate and Ibuprofen,HYDROCODONE BITARTRATE;  IBUPROFEN,HUMAN PRESCRIPTION DRUG,02/13/2015,N/A,ANDA,"100 BLISTER PACK in 1 BOX, UNIT-DOSE (68084-841-01)  / 1 TABLET in 1 BLISTER PACK (68084-841-11)","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,68084084101,Hydrocodone,7.5
Hydrocodone Polistirex and Chlorpheniramine Polistirex,27808-086-03,"8 mg/5mL,                         10  mg/5mL","SUSPENSION, EXTENDED RELEASE",ORAL,ANDA091632,Tris Pharma Inc,27808-086,Hydrocodone Polistirex and Chlorpheniramine Polistirex,CHLORPHENIRAMINE MALEATE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/01/2019,N/A,ANDA,"1 BOTTLE, UNIT-DOSE in 1 CARTON (27808-086-03)  / 70 mL in 1 BOTTLE, UNIT-DOSE","Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,27808008603,Hydrocodone,8
Hydrocodone Polistirex and Chlorpheniramine Polistirex,17856-0087-2,"8 mg/5mL,                         10  mg/5mL","SUSPENSION, EXTENDED RELEASE",ORAL,ANDA091632,ATLANTIC BIOLOGICALS CORP.,17856-0087,Hydrocodone Polistirex and Chlorpheniramine Polistirex,CHLORPHENIRAMINE MALEATE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,01/10/2023,N/A,ANDA,"1 BOX, UNIT-DOSE in 1 CUP, UNIT-DOSE (17856-0087-2)  / 5 BOX, UNIT-DOSE in 1 BOX, UNIT-DOSE (17856-0087-3)  / 72 CUP, UNIT-DOSE in 1 BOX, UNIT-DOSE (17856-0087-1)  / 5 mL in 1 CUP, UNIT-DOSE","Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2024,17856008702,Hydrocodone,8
Hydrocodone Polistirex and Chlorpheniramine Polistirex,63629-2303-1,"8 mg/5mL,                         10  mg/5mL","SUSPENSION, EXTENDED RELEASE",ORAL,ANDA091632,Bryant Ranch Prepack,63629-2303,Hydrocodone Polistirex and Chlorpheniramine Polistirex,CHLORPHENIRAMINE MALEATE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,03/06/2015,N/A,ANDA,"1 BOTTLE, UNIT-DOSE in 1 CARTON (63629-2303-1)  / 115 mL in 1 BOTTLE, UNIT-DOSE","Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63629230301,Hydrocodone,8
Hydrocodone Polistirex and Chlorpheniramine Polistirex,63629-2304-1,"8 mg/5mL,                         10  mg/5mL","SUSPENSION, EXTENDED RELEASE",ORAL,ANDA091632,Bryant Ranch Prepack,63629-2304,Hydrocodone Polistirex and Chlorpheniramine Polistirex,CHLORPHENIRAMINE MALEATE;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,03/06/2015,N/A,ANDA,"473 mL in 1 BOTTLE, UNIT-DOSE (63629-2304-1)","Histamine H1 Receptor Antagonists [MoA],  Histamine-1 Receptor Antagonist [EPC],  Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63629230401,Hydrocodone,8
